土地位置建物門牌(Geo),土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,交易年,交易月,交易筆棟數,建物大於1,車位數,樓層比例,移轉層次,總樓層數,建物型態,是否透天,是否投資透天,主要用途,建築完成年,建築完成月,屋齡缺失,屋齡,建物移轉總面積平方公尺,是否毛胚,建物現況格局-房,有無管理組織,單價,總價元,車位類別,車位單價,車位總價元,特殊交易,電梯,latitude,longitude,與竹科距離_km
台灣新竹市新竹市大學路２２８號２樓之５,新竹市新竹市大學路２２８號２樓之５,10.61,住,113,8,建物1車位1,0,1,0.333333333,2,6,華廈,0,0,住家用,87,6,0,26.2,55.9,0,1,1,132021.4669,7380000,平面,1100000,1100000,0,1,24.7899507,120.9987029,1.178569266
台灣新竹市新竹市自由路１６巷７號三樓之２,新竹市新竹市自由路１６巷７號三樓之２,18.97,住,113,10,建物1車位1,0,1,0.6,3,5,華廈,0,0,住家用,112,9,0,1.1,56.06,0,2,1,196218.3375,11000000,其他,0,0,0,1,24.8114281,120.9827744,4.04912458
台灣新竹市新竹市北新街１３１號十樓之３０,新竹市新竹市北新街１３１號十樓之３０,7.32,住,113,9,建物1車位1,0,1,1,10,10,華廈,0,0,辦公用,98,3,0,15.6,56.4,0,2,1,148049.6454,8350000,坡道機械,0,0,0,1,24.8031634,120.9553927,5.641709873
台灣新竹市新竹市北新街１３１號八樓之２６,新竹市新竹市北新街１３１號八樓之２６,7.32,住,113,9,建物1車位1,0,1,0.8,8,10,華廈,0,0,辦公用,98,3,0,15.6,56.4,0,2,1,166666.6667,9400000,坡道機械,0,0,0,1,24.8031634,120.9553927,5.641709873
台灣新竹市新竹市北新街１３１號三樓之２２,新竹市新竹市北新街１３１號三樓之２２,7.32,住,113,8,建物1車位1,0,1,0.3,3,10,華廈,0,0,辦公用,98,3,0,15.5,56.41,0,2,1,152455.2384,8600000,坡道機械,0,0,0,1,24.8031634,120.9553927,5.641709873
台灣新竹市新竹市成功路６５巷５２號,新竹市新竹市成功路６５巷５２號,13.92,住,113,8,建物1車位0,0,0,0.2,1,5,華廈,0,0,住家用,85,7,0,28.1,56.99,0,1,1,114055.0974,6500000,無,0,0,0,1,24.8143126,120.9569987,6.13299081
台灣新竹市新竹市光復路一段５７６巷４０號５樓之２,新竹市新竹市光復路一段５７６巷４０號５樓之２,5.35,住,113,9,建物1車位0,0,0,0.5,5,10,華廈,0,0,住家用,86,11,0,26.8,57.24,0,4,1,139762.4039,8000000,無,0,0,0,1,24.7919823,121.0071248,1.154530114
台灣新竹市新竹市光復路一段３３５巷１７弄６之１號十樓,新竹市新竹市光復路一段３３５巷１７弄６之１號十樓,10.42,非,113,9,建物1車位0,0,0,0.833333333,10,12,大樓,0,0,住家用,96,11,0,16.8,57.46,0,1,1,200139.2273,11500000,無,0,0,0,1,24.7817133,121.0181417,1.233361505
台灣新竹市新竹市勝利路４０號７樓之４,新竹市新竹市勝利路４０號７樓之４,5.45,商,113,8,建物1車位0,0,0,0.7,7,10,華廈,0,0,其他,80,4,0,33.4,57.86,0,1,1,82094.71137,4750000,無,0,0,0,1,24.8026247,120.969729,4.339124025
台灣新竹市新竹市四維路９３號５樓之４,新竹市新竹市四維路９３號５樓之４,4.7,商,113,7,建物1車位0,0,0,0.357142857,5,14,大樓,0,0,住家用,87,3,0,26.4,57.9,0,1,1,99309.15371,5750000,無,0,0,0,1,24.801004,120.960474,5.074981691
台灣新竹市新竹市柯湳一街８０巷１５號三樓,新竹市新竹市柯湳一街８０巷１５號三樓,44.79,非,113,10,建物1車位0,0,0,0.6,3,5,公寓,0,0,住家用,90,5,0,23.5,58.16,0,3,1,56740.02751,3300000,無,0,0,0,0,24.7537721,120.9521086,6.257867789
台灣新竹市新竹市延平路一段２６１巷５弄６號三樓,新竹市新竹市延平路一段２６１巷５弄６號三樓,19.67,住,112,12,建物1車位1,0,1,0.6,3,5,華廈,0,0,住家用,113,8,1,0,58.89,0,1,1,133638.9879,7870000,其他,0,0,0,1,24.8033807,120.9521655,5.948711787
台灣新竹市新竹市關新路２９號七樓之４０,新竹市新竹市關新路２９號七樓之４０,4.64,工,113,9,建物1車位1,0,1,0.538461538,7,13,大樓,0,0,辦公用,97,9,0,16,58.98,0,1,1,156324.1777,9220000,平面,1100000,1100000,0,1,24.7849631,121.0179678,1.271015931
台灣新竹市新竹市延平路一段２６１巷５弄６號二樓,新竹市新竹市延平路一段２６１巷５弄６號二樓,19.79,住,112,12,建物1車位1,0,1,0.4,2,5,華廈,0,0,住家用,113,8,1,0,59.24,0,1,1,126603.6462,7500000,其他,0,0,0,1,24.8033807,120.9521655,5.948711787
台灣新竹市新竹市延平路一段２６１巷５弄６號四樓,新竹市新竹市延平路一段２６１巷５弄６號四樓,19.79,住,112,12,建物1車位1,0,1,0.8,4,5,華廈,0,0,住家用,113,8,1,0,59.24,0,1,1,132005.4018,7820000,其他,0,0,0,1,24.8033807,120.9521655,5.948711787
台灣新竹市新竹市埔頂三路１６２號三樓之２,新竹市新竹市埔頂三路１６２號三樓之２,9.05,住,113,9,建物1車位0,0,0,0.2,3,15,大樓,0,0,住家用,101,2,0,12.7,59.77,0,2,1,184038.8155,11000000,無,0,0,0,1,24.7925881,121.0088035,1.249338822
台灣新竹市新竹市光華二街１０８巷２６號５樓之２,新竹市新竹市光華二街１０８巷２６號５樓之２,18.14,住,113,8,建物1車位0,0,0,1,5,5,華廈,0,0,住家用,0,0,0,113.8,60.17,0,2,0,121821.5057,7330000,無,0,0,0,1,24.8200873,120.9775045,5.141109527
台灣新竹市新竹市自由路７１號八樓之１５,新竹市新竹市自由路７１號八樓之１５,4.47,商,113,10,建物1車位0,0,0,0.615384615,8,13,大樓,0,0,住家用,92,1,0,21.9,60.2,0,1,1,124584.7176,7500000,無,0,0,0,1,24.8132633,120.9803287,4.35881778
台灣新竹市新竹市東南街１０９號,新竹市新竹市東南街１０９號,6.6,商,113,9,建物1車位0,0,0,0.111111111,1,9,華廈,0,0,商業用,79,8,0,34.1,60.22,1,0,1,199269.3457,12000000,無,0,0,0,1,24.7981887,120.9738893,3.725373356
台灣新竹市新竹市中正路１０７號８樓之１１,新竹市新竹市中正路１０７號８樓之１１,6.18,商,113,4,建物1車位0,0,0,0.727272727,8,11,大樓,0,0,商業用,0,0,0,113.4,60.5,1,0,1,70909.09091,4290000,無,0,0,0,1,24.8133785,120.9633677,5.560122651
台灣新竹市新竹市四維路１３０號９樓之８,新竹市新竹市四維路１３０號９樓之８,5.22,商,113,10,建物1車位0,0,0,0.642857143,9,14,大樓,0,0,其他,82,5,0,31.5,60.91,0,1,1,44327.6966,2700000,無,0,0,0,1,24.7982517,120.9629017,4.726726513
台灣新竹市新竹市長安街６號,新竹市新竹市長安街６號,32.53,商,113,7,建物1車位0,0,0,1.1,全,三層,透天厝,1,0,商業用,0,0,0,113.7,61.29,1,0,0,176211.4537,10800000,無,0,0,0,0,24.805049,120.965646,4.831585063
台灣新竹市新竹市武陵路２７１巷５７弄３８號,新竹市新竹市武陵路２７１巷５７弄３８號,12.92,住,113,10,建物1車位1,0,1,0.166666667,1,6,華廈,0,0,住家用,82,8,0,31.2,62.01,0,3,1,96758.58732,6000000,平面,1100000,1100000,1,1,24.8250222,120.9689578,6.091429898
台灣新竹市新竹市中華路５段３７號７Ｆ－３,新竹市新竹市中華路５段３７號７Ｆ－３,5.94,商,113,11,建物1車位1,0,1,0.583333333,7,12,大樓,0,0,住家用,83,10,0,30.1,63.09,0,3,1,39625.93121,2500000,平面,1100000,1100000,1,1,24.7879056,120.9281298,7.899980835
台灣新竹市新竹市北大路３４０號７樓之２,新竹市新竹市北大路３４０號７樓之２,5.02,商,113,10,建物1車位0,0,0,0.291666667,7,24,大樓,0,0,住家用,86,5,0,27.5,63.38,0,2,1,70369.20164,4460000,無,0,0,0,1,24.8060424,120.9617727,5.222349383
台灣新竹市新竹市食品路２７號地下室一樓之１３,新竹市新竹市食品路２７號地下室一樓之１３,9.64,住,113,11,建物1車位0,0,0,-0.111111111,-1,9,華廈,0,0,其他,87,1,0,27,63.57,0,1,1,59304.70348,3770000,無,0,0,0,1,24.801084,120.9828914,3.175789258
台灣新竹市新竹市北大路３３８號１１樓之２,新竹市新竹市北大路３３８號１１樓之２,5.03,商,113,9,建物1車位0,0,0,0.458333333,11,24,大樓,0,0,住家用,86,5,0,27.4,63.59,0,2,1,122660.7957,7800000,無,0,0,0,1,24.8061014,120.9619719,5.208531055
台灣新竹市新竹市關新路２９號十二樓之２３,新竹市新竹市關新路２９號十二樓之２３,5.13,工,113,9,建物1車位1,0,1,0.923076923,12,13,大樓,0,0,辦公用,97,9,0,16,64.06,0,1,1,187324.3834,12000000,平面,1100000,1100000,0,1,24.7849631,121.0179678,1.271015931
台灣新竹市新竹市經國路二段２４８巷５號二樓之２,新竹市新竹市經國路二段２４８巷５號二樓之２,10.8,住,113,8,建物1車位0,0,0,0.285714286,2,7,華廈,0,0,住家用,104,5,0,9.3,64.15,0,2,0,113795.7911,7300000,無,0,0,0,1,24.8096056,120.9602087,5.567931393
台灣新竹市新竹市仁德街５０號十樓之６,新竹市新竹市仁德街５０號十樓之６,7.71,商,113,9,建物1車位1,0,1,0.909090909,10,11,大樓,0,0,辦公用,96,12,0,16.7,64.49,0,2,1,170569.0805,11000000,平面,1100000,1100000,0,1,24.8067424,120.9640481,5.069117644
台灣新竹市新竹市中山路５６號,新竹市新竹市中山路５６號,98,商,113,9,建物1車位0,0,0,1.1,全,一層,透天厝,1,0,其他,69,3,0,44.6,64.72,1,0,0,426452.4104,27600000,無,0,0,0,0,24.8054575,120.9666542,4.770810141
台灣新竹市新竹市南大路６１７巷７號５樓,新竹市新竹市南大路６１７巷７號５樓,16.65,住,113,10,建物1車位0,0,0,1,5,5,公寓,0,0,住家用,80,4,0,33.6,64.86,0,2,0,81714.46192,5300000,無,0,0,0,0,24.7884428,120.9679254,3.918520641
台灣新竹市新竹市延平路一段１１３巷２１之１號三樓,新竹市新竹市延平路一段１１３巷２１之１號三樓,25.2,住,113,10,建物1車位0,0,0,0.6,3,5,公寓,0,0,住家用,0,0,0,114,66.2,0,3,0,120845.9215,8000000,無,0,0,0,0,24.803444,120.957944,5.422835478
台灣新竹市新竹市長春街１５４巷３２號２樓,新竹市新竹市長春街１５４巷３２號２樓,13.53,住,113,8,建物1車位0,0,0,0.4,2,5,華廈,0,0,住家用,0,0,0,113.8,67.17,0,2,1,156319.7856,10500000,無,0,0,0,1,24.7892356,121.0162156,1.338283723
台灣新竹市新竹市南大路６１７巷１弄２號,新竹市新竹市南大路６１７巷１弄２號,62.87,住,113,6,建物1車位0,0,0,1.1,全,二層,透天厝,1,0,住家用,0,0,0,113.6,67.5,1,0,0,106666.6667,7200000,無,0,0,0,0,24.7883093,120.9674924,3.958699019
台灣新竹市新竹市關新路２９號九樓之３７,新竹市新竹市關新路２９號九樓之３７,5.89,工,113,9,建物1車位1,0,1,0.692307692,9,13,大樓,0,0,辦公用,97,9,0,16,67.76,0,1,1,147579.693,10000000,平面,1100000,1100000,0,1,24.7849631,121.0179678,1.271015931
台灣新竹市新竹市經國路二段１６０號四樓之２１,新竹市新竹市經國路二段１６０號四樓之２１,10.25,住,113,7,建物1車位0,0,0,0.4,4,10,華廈,0,0,辦公用,97,7,0,16,68.03,0,2,1,150668.8226,10250000,無,0,0,0,1,24.8109764,120.9625896,5.458701225
台灣新竹市新竹市明湖路６５０巷３４號５樓,新竹市新竹市明湖路６５０巷３４號５樓,17.84,非,113,9,建物1車位0,0,0,1,5,5,公寓,0,0,住家用,84,1,0,29.8,68.13,0,2,0,68985.76251,4700000,無,0,0,0,0,24.7748991,120.9670864,3.999696439
台灣新竹市新竹市明湖路６５０巷１６號２樓,新竹市新竹市明湖路６５０巷１６號２樓,18.11,非,113,7,建物1車位1,0,1,0.4,2,5,公寓,0,0,住家用,0,0,0,113.7,68.13,0,2,0,92470.27741,6300000,平面,1100000,1100000,0,0,24.7748991,120.9670864,3.999696439
台灣新竹市新竹市湳雅街１２６巷２１弄６號４樓之２,新竹市新竹市湳雅街１２６巷２１弄６號４樓之２,21.72,住,113,9,建物1車位0,0,0,0.8,4,5,公寓,0,0,住家用,0,0,0,113.9,68.16,0,3,1,72769.95305,4960000,無,0,0,0,0,24.819718,120.973958,5.317436364
台灣新竹市新竹市牛埔南路３０８號,新竹市新竹市牛埔南路３０８號,40,工,113,6,建物1車位0,0,0,1.1,全,二層,透天厝,1,0,住家用,0,0,0,113.6,68.86,1,0,0,112547.1972,7750000,無,0,0,0,0,24.795779,120.9339776,7.444797434
台灣新竹市新竹市牛埔南路３１０號,新竹市新竹市牛埔南路３１０號,39,工,113,6,建物1車位0,0,0,1.1,全,二層,透天厝,1,0,住家用,0,0,0,113.6,68.86,1,0,0,112547.1972,7750000,無,0,0,0,0,24.7957839,120.9339378,7.448845957
台灣新竹市新竹市中福路６５巷１８號五樓之２,新竹市新竹市中福路６５巷１８號五樓之２,22.59,住,113,8,建物1車位1,0,1,1,5,5,華廈,0,0,住家用,109,7,0,4.1,69.48,0,2,1,100748.4168,7000000,升降機械,0,0,0,1,24.8402057,120.9328093,9.838627498
台灣新竹市新竹市武陵路１７７號１２樓之２,新竹市新竹市武陵路１７７號１２樓之２,10.25,住,113,8,建物1車位0,0,0,6,12,2,大樓,0,0,住家用,87,6,0,26.2,70.23,0,2,1,116759.2197,8200000,無,0,0,0,1,24.8214084,120.9686429,5.801369302
台灣新竹市新竹市高翠路６７號二樓之３,新竹市新竹市高翠路６７號二樓之３,16.85,住,113,6,建物1車位1,0,1,0.333333333,2,6,華廈,0,0,辦公用,96,3,0,17.3,70.41,0,1,1,134924.0165,9500000,平面,1100000,1100000,0,1,24.7841827,120.9890269,1.734459405
台灣新竹市新竹市明湖路６５０巷２６號,新竹市新竹市明湖路６５０巷２６號,17.84,非,113,11,建物1車位0,0,0,0.2,1,5,公寓,0,0,住家用,84,1,0,30,70.84,0,3,0,9210.163749,652448,無,0,0,1,0,24.7748991,120.9670864,3.999696439
台灣新竹市新竹市學府路７３之１號５樓,新竹市新竹市學府路７３之１號５樓,20.4,住,113,8,建物1車位0,0,0,1,5,5,公寓,0,0,住家用,70,9,0,42.9,71.08,0,3,0,95666.85425,6800000,無,0,0,0,0,24.7947709,120.9781473,3.166350569
台灣新竹市新竹市光華街２１之１號２樓,新竹市新竹市光華街２１之１號２樓,23.4,住,113,7,建物1車位0,0,0,0.4,2,5,公寓,0,0,住家用,68,6,0,45.1,71.4,0,3,0,92436.97479,6600000,無,0,0,1,0,24.8144478,120.972178,4.988507128
台灣新竹市新竹市東大路一段１５號７樓,新竹市新竹市東大路一段１５號７樓,22.87,其,113,6,建物1車位0,0,0,1,7,7,華廈,0,0,住家用,72,8,0,40.8,71.54,0,3,1,81073.5253,5800000,無,0,0,0,1,24.8024184,120.9760482,3.801339792
台灣新竹市新竹市武陵路２４０巷５號５樓,新竹市新竹市武陵路２４０巷５號５樓,14.8,住,113,10,建物1車位0,0,0,1,5,5,公寓,0,0,住家用,73,6,0,40.4,71.69,0,3,0,100432.4174,7200000,無,0,0,0,0,24.8217562,120.9698473,5.75266463
台灣新竹市新竹市新莊街１８５巷３１號十二樓之３,新竹市新竹市新莊街１８５巷３１號十二樓之３,10.11,住,113,10,建物1車位1,0,1,0.923076923,12,13,大樓,0,0,住家用,97,4,0,16.6,71.97,0,1,1,164651.9383,11850000,平面,1100000,1100000,0,1,24.788086,121.016858,1.315826059
台灣新竹市新竹市勝利路４０號七樓之５,新竹市新竹市勝利路４０號七樓之５,7.36,商,113,9,建物1車位0,0,0,0.7,7,10,華廈,0,0,住家用,80,4,0,33.5,72.31,0,1,1,94731.01922,6850000,無,0,0,0,1,24.8026247,120.969729,4.339124025
台灣新竹市新竹市南大路５５０巷１９弄１號５樓,新竹市新竹市南大路５５０巷１９弄１號５樓,27.45,住,113,8,建物1車位0,0,0,1,5,5,公寓,0,0,住家用,68,7,0,45.1,72.82,0,3,0,67289.20626,4900000,無,0,0,0,0,24.7950744,120.964001,4.495971166
台灣新竹市新竹市明湖路１０５０巷９０號３樓,新竹市新竹市明湖路１０５０巷９０號３樓,21.18,非,113,6,建物1車位0,0,0,0.6,3,5,華廈,0,0,住家用,83,11,0,29.5,73.23,0,3,1,92858.11826,6800000,無,0,0,0,1,24.7676102,120.9789249,3.142375919
台灣新竹市新竹市天府路一段５１７號七樓,新竹市新竹市天府路一段５１７號七樓,6.22,住,113,8,建物1車位1,0,1,0.5,7,14,大樓,0,0,住家用,97,5,0,16.3,73.31,0,1,1,95757.7411,7020000,坡道機械,0,0,0,1,24.8392436,120.93248,9.79390282
台灣新竹市新竹市中央路１６３號３樓,新竹市新竹市中央路１６３號３樓,37.17,住,113,7,建物1車位0,0,0,0.75,3,4,公寓,0,0,住家用,0,0,0,113.7,73.52,0,2,0,108813.9282,8000000,無,0,0,0,0,24.8083187,120.9725994,4.485448658
台灣新竹市新竹市光華二街６３號３樓之１,新竹市新竹市光華二街６３號３樓之１,13.14,住,113,7,建物1車位0,0,0,0.428571429,3,7,華廈,0,0,住家用,0,0,0,113.7,74.27,0,2,1,68668.37216,5100000,無,0,0,0,1,24.819011,120.975246,5.176365047
台灣新竹市新竹市中華路六段３６３號,新竹市新竹市中華路六段３６３號,41.01,非,113,7,建物1車位0,0,0,1.1,全,二層,透天厝,1,0,住家用,69,11,0,43.6,75.36,1,0,0,46443.73673,3500000,無,0,0,1,0,24.738761,120.9109697,10.71523713
台灣新竹市新竹市建功一路４９巷１０號５樓,新竹市新竹市建功一路４９巷１０號５樓,48.83,住,113,10,建物1車位0,0,0,1,5,5,公寓,0,0,住家用,0,0,0,114,75.9,0,3,0,144927.5362,11000000,無,0,0,1,0,24.7992001,120.9969714,2.148912532
台灣新竹市新竹市建功一路５１巷９號４樓,新竹市新竹市建功一路５１巷９號４樓,48.83,住,113,9,建物1車位0,0,0,0.8,4,5,公寓,0,0,住家用,72,6,0,41.3,75.9,0,3,0,150197.6285,11400000,無,0,0,0,0,24.7993386,120.9968945,2.166102801
台灣新竹市新竹市成功路８３巷１號３樓,新竹市新竹市成功路８３巷１號３樓,23.9,住,113,8,建物1車位0,0,0,0.75,3,4,公寓,0,0,住家用,69,11,0,43.7,76.34,0,3,0,63531.5693,4850000,無,0,0,0,0,24.8148354,120.9560698,6.24298522
台灣新竹市新竹市東山街１６巷１７弄６號,新竹市新竹市東山街１６巷１７弄６號,29,其,113,9,建物1車位0,0,0,0.2,1,5,公寓,0,0,住家用,68,1,0,45.8,76.35,0,3,0,100851.3425,7700000,無,0,0,0,0,24.7963647,120.9810892,2.997891944
台灣新竹市新竹市經國路二段１７９號六樓之７,新竹市新竹市經國路二段１７９號六樓之７,8.43,商,113,8,建物1車位1,0,1,0.545454545,6,11,大樓,0,0,辦公用,97,11,0,15.7,76.36,0,1,1,122839.1828,9380000,平面,1100000,1100000,0,1,24.8109369,120.9633642,5.393363068
台灣新竹市新竹市浸水街４０６巷２３弄４３號,新竹市新竹市浸水街４０６巷２３弄４３號,58.97,非,113,9,建物1車位0,0,0,1.1,全,二層,透天厝,1,0,住家用,68,10,0,44.9,76.5,1,0,0,31895.42484,2440000,無,0,0,1,0,24.8002541,120.925035,8.438229206
台灣新竹市新竹市食品路２７號８樓之５,新竹市新竹市食品路２７號８樓之５,7.53,住,113,8,建物1車位1,0,1,0.888888889,8,9,華廈,0,0,商業用,87,1,0,26.7,76.77,0,1,1,85971.08245,6600000,平面,1100000,1100000,0,1,24.801084,120.9828914,3.175789258
台灣新竹市新竹市和平路２４５巷４５號,新竹市新竹市和平路２４５巷４５號,57,非,113,7,建物1車位0,0,0,1.1,全,三層,透天厝,1,0,住家用,0,0,0,113.7,76.83,1,0,0,136665.3651,10500000,無,0,0,0,0,24.81227,120.9535973,6.288797862
台灣新竹市新竹市中華路二段６１４號,新竹市新竹市中華路二段６１４號,169,商,113,6,建物1車位0,0,0,1.1,全,一層,透天厝,1,0,住家用,0,0,0,113.6,77.52,1,0,0,496646.0268,38500000,無,0,0,0,0,24.799087,120.9667248,4.413094812
台灣新竹市新竹市成功路３９７號,新竹市新竹市成功路３９７號,61,非,113,8,建物1車位0,0,0,1.1,全,二層,透天厝,1,0,住家用,74,9,0,38.9,77.92,1,0,0,93685.83162,7300000,無,0,0,1,0,24.8088674,120.9507306,6.347041485
台灣新竹市新竹市光華街１９巷５號六樓,新竹市新竹市光華街１９巷５號六樓,16.93,住,111,8,建物1車位0,0,0,0.857142857,6,7,華廈,0,0,住家用,113,6,1,0,78.84,0,2,0,164003.0441,12930000,無,0,0,0,1,24.8140692,120.9725372,4.933076739
台灣新竹市新竹市北門街１５５號四樓之２,新竹市新竹市北門街１５５號四樓之２,12.5,商,113,8,建物1車位0,0,0,0.571428571,4,7,華廈,0,0,住家用,110,5,0,3.3,79.06,0,2,1,134075.3858,10600000,無,0,0,0,1,24.8093022,120.9652223,5.13444051
台灣新竹市新竹市明湖路７５３之１１號二樓,新竹市新竹市明湖路７５３之１１號二樓,14.1,其,113,10,建物1車位1,0,1,0.5,2,4,華廈,0,0,住家用,94,2,0,19.8,79.29,0,1,1,92445.4534,7330000,平面,1100000,1100000,0,1,24.77616,120.9679492,3.88984859
